Transaction Type,Project Name,Status,Order Creation Date,Order Number,Process Group,ABT_Sch_Compl_Date,ABT_Act_Compl_Date,BD_Act_Compl_Date,Order Actual Sales No Freight,Order Est Weight Tons,Order Eng Manifest Total Tons,Order Actual Shipped Tons,Budget Hours,Actual Hours,Engineering Amt,Order Est Margin No Freight,Order Est Margin % No Freight,Order Actual Margin,Order Actual Margin %,Complexity,ECK_Date,ECK_Lead_Wks,Division,Region
VP/Z-CUSTOM-BLDR,ELM BUILDING E #1,CLOSED,2014-08-29,1401678401,CA,2014-09-18,,2014-12-16,153612.29,66.428,66.00199793,66.00199793,217,251.7,33966,-6059.92,-3.94,3502.49,2.03,Complex (200-400),2014-12-10,,VP,VWE
VP/Z-CUSTOM-BLDR,ELM BUILDING E #2,CLOSED,2014-08-29,1401678601,CA,,,2017-01-31,131290.43,42.6455,63.81872174,63.81872174,214,85.5,42784.77,5212.17,3.97,-8843.83,-5.88,Complex (200-400),2017-01-27,,VP,VWE
VP/Z-CUSTOM-BLDR,ELM BUILDING F #1,CLOSED,2014-08-29,1401678501,CA,2014-09-18,,2014-12-16,108014.83,45.683,44.33975421,44.33975421,195.6,141.5,30569.4,-222.55,-0.21,12685.11,10.37,Moderate (100-200),2014-12-10,,VP,VWE
VP/Z-CUSTOM-BLDR,ELM BUILDING F #2,CLOSED,2014-08-29,1401678801,CA,,,2017-02-20,109076.81,45.927,42.45349835,42.45349835,192.6,24.5,30569.4,1169.22,1.07,24636.58,19.97,Moderate (100-200),2017-02-15,,VP,VWE
VP/Z-CUSTOM-BLDR,ELWOOD ENERGY,CLOSED,2019-04-26,1900904001,IN,,,2019-06-25,162443.48,36.1015,37.16127689,37.16127689,270.3,248.85,62436.74,38391.89,23.63,55575.89,33.76,Complex (200-400),2019-06-26,8.71428571428571,VP,VWE
VP/Z-CUSTOM-BLDR,EMCO WHEATON 4-10-18,CLOSED,2018-04-16,1802838501,NC,2018-06-06,2018-06-09,2018-07-27,35943.37,10.067,11.67499709,11.67499709,53.62,66,10696.19,11714.09,32.59,6863.76,18.31,Simple (<=100),2018-07-27,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCK SALES - MONROE LA,BOOKED,2019-10-07,1902137101,STJ,2019-12-17,2019-12-17,2020-02-25,125833.67,96.78,101.481104775,46.265212315,322.24,462.5,74437.31,52312,21.18,16823.90877,11.96,Complex (200-400),2020-02-28,20.5714285714286,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCK SALES - MOSSY HEA,CLOSED,2014-12-15,1402321001,AR,,,2015-04-30,142681.13,42.1765,43.20965346,43.20965346,446.5,554.04,82944.13,33034,23.15,19343.31,13.28,High Complex (400-800),2015-04-29,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCK SALES - MOSSY HEA,CLOSED,2014-12-15,1402321201,AR,,,2015-02-22,9239.7,2.016,2.087465,2.087465,35.1,37.58,6483.75,2202.3,23.83,764.76,8.28,Simple (<=100),2015-02-17,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCK SALES - PENSACOLA,CLOSED,2015-11-30,1502192301,AR,,,2016-04-08,242633,104.0435,107.988380225,107.988380225,350,510,71970,40034,16.5,4273.13,1.7,Complex (200-400),2016-04-07,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCKS - PENSACOLA - WA,CLOSED,2015-11-30,1502191701,AR,,,2016-02-15,24622.97,7.6015,7.4537631,7.4537631,52,52.5,9633,3990.31,16.21,4709.56,18.09,Simple (<=100),2016-01-27,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCKS-STRIBLING EQUIPM,CLOSED,2017-06-28,1701576001,AR,2017-08-04,,2017-10-17,218473,75.1425,77.473028075,77.473028075,302.09,584.63,60268,37140,17,7044.68,3.16,Complex (200-400),2017-10-17,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCKS-STRIBLING EQUIPM,CLOSED,2017-07-12,1701681601,AR,2017-08-04,,2017-08-24,38837.29,12.8415,13.20044449,13.20044449,47.11,91.5,9398.06,6424,16.54,2198.84,5.47,Simple (<=100),2017-08-23,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCKS-STRIBLING EQUIPM,CLOSED,2017-12-14,1702903401,AR,2018-01-05,2018-01-05,2018-05-15,159373,38.722,34.84012659,34.84012659,663.92,582.25,132453,28636,17.97,29091.27,17.78,High Complex (400-800),2018-03-28,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRE TRUCKS-STRIBLING EQUIPM,CLOSED,2018-02-28,1802313201,AR,2018-04-20,,2018-06-26,35470.38,12.75,13.31781324,13.31781324,15.03,13,2992,6339.37,17.87,3694.36,10.03,Simple (<=100),2018-06-12,,VP,VSO
VP/Z-CUSTOM-BLDR,EMPIRICAL SECURITY ADDITION,BOOKED,2020-02-19,2000357901,AR,2020-03-11,2020-03-11,2020-03-27,0,5.0125,6.296736025,0,81.76,144,0,9959.41,34.98,0,0,Simple (<=100),2020-03-26,5.14285714285714,VP,VWE
VP/Z-CUSTOM-BLDR,EMR - SOUTHERN RECYCLING - BAT,CLOSED,2016-11-10,1602590101,AR,2016-11-28,,2016-12-09,16761.58,6.5415,6.63741358,6.63741358,35,49.45,6998.56,2743.81,16.37,-323.55,-1.76,Simple (<=100),2016-12-01,,VP,VSO
VP/Z-CUSTOM-BLDR,EMR LOCKERS,CLOSED,2014-12-19,1402398801,MXC,,,2015-02-09,73403.84,24.95,19.983268445,19.983268445,86.6,105.25,16024.13,15285.13,20.82,15246.69,19.83,Simple (<=100),2015-02-06,,VP,VSO
VP/Z-CUSTOM-BLDR,EMS BOILER FINAL,CLOSED,2016-07-18,1601662201,IN,2016-08-22,,2016-09-08,34105.19,9.1125,8.840972365,8.840972365,55.13,62.05,10997.74,10266.88,30.1,12167.08,34.19,Simple (<=100),2016-08-29,,VP,VSO
VP/Z-CUSTOM-BLDR,ENBRIDGEMARSHFIELD,CLOSED,2014-06-04,1401091301,EVA,,,2014-11-07,94621.84,45.666,48.00730868,48.00730868,146,106.3,22333,11128,11.76,5609.03,5.74,Moderate (100-200),2014-11-06,,VP,VNO
VP/Z-CUSTOM-BLDR,ENCORE EVENTS,CLOSED,2018-02-12,1802092001,VIS,2018-10-11,,2018-12-18,495553.02,204.888,193.70821982,193.70821982,437.66,693.96,78531.77,94467.15,19.06,69356.68,13.72,High Complex (400-800),2018-12-13,43.4285714285714,VP,VWE
VP/Z-CUSTOM-BLDR,ENDEAVOR ENERGY RESUORCES ORDE,BOOKED,2019-12-18,1902258801,IN,2020-02-18,2020-02-18,2020-04-02,0,59.7105,60.40408812,0,259.71,267.53,0,55444,25.81,0,0,Complex (200-400),2020-04-02,15.1428571428571,VP,VSO
VP/Z-CUSTOM-BLDR,ENDOVAC COLUMBIA,CLOSED,2018-11-28,1804440001,VIS,2019-01-02,2019-01-08,2019-02-12,269753.71,103.1415,106.603481995,106.603481995,294.68,387.25,70154.2,45040.21,16.7,31411.3,11.29,Complex (200-400),2019-02-06,10,VP,VWE
VP/Z-CUSTOM-BLDR,ENGINEERED MACHINE PRODUCTS CO,CLOSED,2016-08-12,1601867001,EVA,,,2016-09-19,22998.15,4.7075,4.81686288,4.81686288,35.08,37.5,11198.56,6476.62,28.16,9909.05,40.61,Simple (<=100),2016-09-14,,VP,VNO
VP/Z-CUSTOM-BLDR,ENGINEERED SEALS & COMPONENTS,CLOSED,2017-07-31,1701838001,STJ,2017-09-06,,2017-09-08,150062.04,62.1865,60.54817574,60.54817574,89.2,62.25,17796.34,32344.48,21.55,42497.82,27.45,Simple (<=100),2017-09-08,,VP,VWE
VP/Z-CUSTOM-BLDR,ENGLEWOOD PD CANOPY 1-3 L SHAP,CLOSED,2018-09-27,1804094801,STJ,,,2019-08-07,106459.84,31.185,30.92630837,30.92630837,214.45,145.25,49763.32,24502.6,23.02,26285.66,23.45,Complex (200-400),2019-07-26,43.1428571428571,VP,VWE
VP/Z-CUSTOM-BLDR,ENGLEWOOD PD DOUBLE CANOPY 5,CLOSED,2018-09-27,1804094601,MXC,,,2019-08-12,69682.62,22.54,21.397883435,21.397883435,113.45,129,26208.01,14356.72,20.6,13041.27,17.31,Moderate (100-200),2019-07-26,43.1428571428571,VP,VWE
VP/Z-CUSTOM-BLDR,ENGLEWOOD POLICE CANOPY 3 ENG,CLOSED,2018-10-05,1804165601,MXC,,,2019-08-30,52012.37,15.0495,14.433802455,14.433802455,122.35,132.6,28263.54,10718.59,20.61,11063.46,20.16,Moderate (100-200),2019-08-29,46.8571428571429,VP,VWE
VP/Z-CUSTOM-BLDR,ENPRESS_FINAL_REVISED_161102,CLOSED,2016-11-28,1602542501,IN,2016-12-14,2016-12-02,2017-01-06,169397.55,74.4965,75.919891325,75.919891325,163.53,169.75,32623.39,18576.78,10.97,23689.6,13.26,Moderate (100-200),2017-01-05,,VP,VNO
VP/Z-CUSTOM-BLDR,ENTERGY HINDS ENERGY FACILITY,CLOSED,2016-08-04,1601805901,AR,,,2016-10-18,176055.96,62.8215,64.11220469,64.11220469,174.8,246.5,38493.89,33552.64,19.06,35013.22,19.39,Moderate (100-200),2016-10-18,,VP,VSO
VP/Z-CUSTOM-BLDR,ENTERGY N+1 FLEX,CLOSED,2017-01-23,1700253701,MEM,,,2017-03-16,55980.5,18.029,21.71419074,21.71419074,69.16,44.75,13797.16,11829.33,21.13,7614.71,13.3,Simple (<=100),2017-03-15,,VP,VNO
VP/Z-CUSTOM-BLDR,ENTERPRISE CAR RENTAL (FINAL),CLOSED,2017-09-22,1702278301,NC,2017-10-27,,2017-11-20,40073.66,6.808,5.998984425,5.998984425,176.86,141,35282.71,10929,27.27,13877.48,33.11,Moderate (100-200),2017-11-17,,VP,VSO
VP/Z-CUSTOM-BLDR,ENTERPRISE PARK LOTS 4 & 22,ENTERED,2019-07-15,1901521401,IN,2019-09-03,2019-09-03,,0,38.113,0,0,73.71,30,0,23872.59,21.93,0,0,Simple (<=100),2030-01-01,546.142857142857,VP,VWE
VP/Z-CUSTOM-BLDR,ENTERPRISE PARK LOTS 5 & 6,ENTERED,2019-07-16,1901520901,IN,2019-09-16,,,0,34.607,0,0,129.64,46.75,0,22892.82,21.53,0,0,Moderate (100-200),2030-01-01,546,VP,VWE
VP/Z-CUSTOM-BLDR,ENTRY BUILDING #2,CLOSED,2017-02-15,1700345101,EVA,,,2017-04-19,91582.19,20.317,15.466162615,15.466162615,206,183.5,41052.21,24705.99,26.98,42627.29,45.56,Complex (200-400),2017-04-19,,VP,VNO
VP/Z-CUSTOM-BLDR,ENTSORGA CRANE BEAMS,CLOSED,2018-05-10,1802093501,NC,,,2018-06-22,249067.23,70,75.679335,75.679335,84.5,90.75,17850,93641.5,37.6,44369.33,17.21,Simple (<=100),2018-06-21,,VP,VSO
VP/Z-CUSTOM-BLDR,ENVISION ENGINEERING (LOWELL),CLOSED,2015-08-07,1501383601,EVA,,,2015-10-06,371959.46,187.8675,191.50816627,191.50816627,280.4,208,53944.1,79334.74,21.33,73311.55,18.41,Complex (200-400),2015-10-02,,VP,VNO
VP/Z-CUSTOM-BLDR,EPCOT GERMANY2.2.17,CLOSED,2017-02-20,1700452101,IN,2017-04-05,2017-04-06,2017-04-28,130432.5,45.8655,47.88702156,47.88702156,138.83,143.5,27694.3,37565.12,28.8,39615.19,30.37,Moderate (100-200),2017-04-27,,VP,VSO
VP/Z-CUSTOM-BLDR,EPCOT NORWAY2.2.17,CLOSED,2017-02-20,1700453701,NC,2017-03-29,,2017-04-17,43410.46,12.2425,12.468426625,12.468426625,85.2,110.75,16996.5,11338.99,26.12,8979.71,20.69,Simple (<=100),2017-04-13,,VP,VSO
VP/Z-CUSTOM-BLDR,EPIC PIPE LIVINGSTON 1,CLOSED,2015-05-28,1500923101,AR,,,2015-11-10,66839.01,27.62,32.11626396,32.11626396,111,951.53,20665,9229,13.81,-49569.93,-70.38,Moderate (100-200),2015-10-27,,VP,VSO
VP/Z-CUSTOM-BLDR,EPIC PIPE PAINT BOOTH BUILDING,CLOSED,2015-06-30,1501117501,AR,,,2015-12-08,374530,200.6555,204.149770775,204.149770775,372.3,452,68967,56260,15.02,48503.73,12.19,Complex (200-400),2015-12-04,,VP,VSO
VP/Z-CUSTOM-BLDR,EPIC PIPING LOADING DOCK BUILD,CLOSED,2015-06-12,1500998801,AR,,,2015-12-08,114698,60.8405,70.99027761,70.99027761,166.6,239.25,31244,12203,10.64,-12445.72,-10.21,Moderate (100-200),2015-12-04,,VP,VSO
VP/Z-CUSTOM-BLDR,EPIC PIPING STRESS BUILDING 9,CLOSED,2015-06-30,1501117601,AR,,,2015-10-23,43391.16,21.579,22.226066135,22.226066135,77.7,73.25,14393.92,6509.86,15,4289.55,9.13,Simple (<=100),2015-10-21,,VP,VSO
VP/Z-CUSTOM-BLDR,EPLS SHOP ADDITION,CLOSED,2017-03-23,1700799401,MXC,,,2017-04-26,45496.01,18.492,18.627746835,18.627746835,39.09,47.1,7798.39,10511.12,23.1,10334.76,22.72,Simple (<=100),2017-04-26,,VP,VNO
VP/Z-CUSTOM-BLDR,EPSL SHOP,CLOSED,2016-04-22,1600950001,EVA,,2016-05-12,2016-06-02,26973.65,12.0615,12.335662905,12.335662905,35,60.25,6982.5,6131.59,22.73,204.9,0.74,Simple (<=100),2016-06-01,,VP,VNO
VP/Z-CUSTOM-BLDR,EPWU WAREHOUSE,CLOSED,2016-06-16,1601370901,STJ,2016-06-20,2016-06-20,2016-07-20,71449.78,21.829,24.64224923,24.64224923,120.69,53.08,24076.57,17877.67,25.02,28393.29,36.98,Moderate (100-200),2016-07-20,,VP,VSO
VP/Z-CUSTOM-BLDR,EQ BUILDING,BOOKED,2019-09-24,1901093401,EVA,2019-12-05,,2020-02-10,106488.74,29.4225,22.723360215,16.123112715,205.77,293.75,47534.14,23724.1,19.54,26073.99722,23.68,Complex (200-400),2020-02-11,20,VP,VNO
VP/Z-CUSTOM-BLDR,EQUITY GRAIN,CLOSED,2018-02-28,1802367201,IN,2018-03-21,2018-03-15,2018-03-26,17146.66,4.8425,4.84239946,4.84239946,35.09,48.96,6998.56,4880.15,28.39,4038.09,21.95,Simple (<=100),2018-03-26,,VP,VWE
VP/Z-CUSTOM-BLDR,ERDMAN 1715 FINAL ORDER,CLOSED,2019-01-25,1900190401,IN,2019-03-11,2019-03-12,2019-04-22,412750.5,169.1695,167.45702181,167.45702181,263.2,265.94,60785.9,84835.34,20.55,84453,19.73,Complex (200-400),2019-04-03,9.71428571428571,VP,VNO
VP/Z-CUSTOM-BLDR,ERDMAN AUTOMATION PART ORDER,CLOSED,2018-02-09,1802203901,EVA,,,2018-02-12,624.28,0.005,0.1048125,0.1048125,0,0,0,371.57,59.55,99.38,7.84,Simple (<=100),2018-02-09,,VP,VNO
VP/Z-CUSTOM-BLDR,ERGON,CLOSED,2016-06-03,1601301501,AR,,,2016-08-15,171064,62.204,57.80539891,57.80539891,147.34,122.25,29393.95,30555.31,17.86,29113.59,16.05,Moderate (100-200),2016-08-13,,VP,VSO
VP/Z-CUSTOM-BLDR,ERIE BREWING COMPANY,CLOSED,2016-04-29,1600830801,EVA,,,2016-07-22,196753.02,87.169,87.730875645,87.730875645,304.95,437.5,61037.52,34805.26,17.69,2337.59,1.12,Complex (200-400),2016-07-20,,VP,VNO
VP/Z-CUSTOM-BLDR,ERIE COUNTY HARLEM MAINTENANCE,CLOSED,2016-10-06,1602306901,EVA,,,2016-12-01,30167.93,7.233,7.27369158,7.27369158,56.11,56.5,11194.94,7376.15,24.45,11441.4,36.11,Simple (<=100),2016-11-30,,VP,VNO
VP/Z-CUSTOM-BLDR,ERNIE HILLIARD - HIP OPTION -,CLOSED,2016-09-23,1602103401,IN,,2017-02-13,2017-03-13,150838.68,32.135,33.306578985,33.306578985,374.29,375.25,82220.64,44785.25,29.69,50118.14,32.44,Complex (200-400),2017-03-10,,VP,VSO
VP/Z-CUSTOM-BLDR,ERNST CONCRETE LOW PROFILE,CLOSED,2018-09-19,1803423401,EVA,,,2019-01-31,378658.17,119.488,117.867607605,117.867607605,468.2,326.25,109721.62,108916.04,28.76,137790.05,34.97,High Complex (400-800),2019-02-01,19.2857142857143,VP,VNO
VP/Z-CUSTOM-BLDR,ERVIN HIGH BAY ADD FINAL 1-9-1,CLOSED,2019-01-11,1900063501,IN,2019-03-04,2019-03-04,2019-04-16,284502.72,106.404,105.72308528,105.72308528,160.8,154.06,37155.19,74585.02,26.22,80305.72,27.31,Moderate (100-200),2019-04-16,13.5714285714286,VP,VNO
VP/Z-CUSTOM-BLDR,ERVIN TECHNOLOGIES FINAL,CLOSED,2016-08-15,1601888001,IN,,,2016-09-30,255722.06,83.0985,71.359388285,71.359388285,231.03,274.5,46090.51,58487.53,22.87,96377.02,35.9,Complex (200-400),2016-09-29,,VP,VNO
VP/Z-CUSTOM-BLDR,ESHQ STORAGE BUILDING,CLOSED,2017-09-08,1702106201,NC,2017-12-06,,2018-01-11,98306.73,35.1715,38.71423055,38.71423055,56.6,82.75,11294.92,16236.69,16.52,7427.66,7.27,Simple (<=100),2018-01-10,,VP,VSO
VP/Z-CUSTOM-BLDR,ESK MIDDLE SCHOOL GYMNASIUM,CLOSED,2016-01-11,1600022801,IN,2016-04-12,,2016-05-12,241513.8,91.855,86.87640834,86.87640834,423.4,352.4,75465.29,46586.61,19.29,66847.51,26.92,High Complex (400-800),2016-05-11,,VP,VSO
VP/Z-CUSTOM-BLDR,ESTER SHEA REV1,CLOSED,2018-10-03,1804021301,VIS,2018-12-27,,2019-01-15,42224.53,7.557,8.03886356,8.03886356,76.46,93,17600.48,11788.82,27.92,14048.38,30.7,Simple (<=100),2019-01-14,14.7142857142857,VP,VWE
VP/Z-CUSTOM-BLDR,ESTES CTE,CLOSED,2019-05-09,1901032201,MXC,2019-07-19,2019-07-19,2019-08-09,94886.73,26.9455,26.316829835,26.316829835,69.66,90.25,16091.43,18670.73,19.68,20765.98,19.68,Simple (<=100),2019-08-08,13,VP,VWE
VP/Z-CUSTOM-BLDR,ET HEINSEN,ENTERED,2020-02-25,2000344501,MEM,,,,0,310.8955,0,0,707.87,127.75,0,138995.81,18.06,0,0,High Complex (400-800),2020-06-15,15.8571428571429,VP,VDI
VP/Z-CUSTOM-BLDR,ETHEN WENTZ YANKTON ADDITION,CLOSED,2015-06-30,1501151101,AR,,,2015-08-10,168524.91,72.5385,81.361279895,81.361279895,149,222.75,27602.25,41042.08,24.35,11363.86,6.51,Moderate (100-200),2015-08-07,,VP,VWE
VP/Z-CUSTOM-BLDR,EUCLID WWTP MEMBRANE BLDG,CLOSED,2018-08-03,1803353401,MEM,,,2018-11-21,192910.19,51.825,53.56449857,53.56449857,191,289,48818.85,60703.23,31.47,56062.65,27.83,Moderate (100-200),2018-11-26,16.4285714285714,VP,VNO
VP/Z-CUSTOM-BLDR,EUSTIS BODY SHOP 49983,CLOSED,2017-09-22,1702270001,IN,2017-11-01,,2017-12-21,199710.22,63.3625,66.39624405,66.39624405,257.31,168.5,51689.21,45513.27,22.79,63330.66,31.26,Complex (200-400),2017-12-20,,VP,VWE
VP/Z-CUSTOM-BLDR,EV540-00 RHW STONY BROOK WTP,CLOSED,2019-12-03,1902551401,EVA,,,2020-02-11,49004.42,13.371,14.062310815,14.062310815,82.57,156.5,19073,16095.29,32.84,8936.07,17.55,Simple (<=100),2020-02-12,10.1428571428571,VP,VNO
VP/Z-CUSTOM-BLDR,EVANS EQUIPMENT,CLOSED,2015-09-11,1501601201,AR,,,2015-10-29,313108.04,158.705,162.811674425,162.811674425,107,205.54,19821.75,47474.79,15.16,42937.45,12.91,Moderate (100-200),2015-10-28,,VP,VSO
VP/Z-CUSTOM-BLDR,EVANS OFFICE,CLOSED,2019-04-01,1900723801,IN,2019-04-29,2019-04-29,2019-05-17,195463.45,102.077,103.800752355,103.800752355,129.23,214.12,25351.3,-2217.65,-1.13,-8086.72,-4.02,Moderate (100-200),2019-05-20,7,VP,VWE
VP/Z-CUSTOM-BLDR,EVAPAR,ENTERED,2020-03-31,2000312601,STJ,2020-06-01,,,0,103.8795,0,0,427.98,0,0,77329.81,22.51,0,0,High Complex (400-800),2020-06-25,12.2857142857143,VP,VSO
VP/Z-CUSTOM-BLDR,EVER-BLOOM BOILER ROOM,CLOSED,2017-11-21,1702547801,,2018-01-08,2018-01-05,2018-01-17,40753.69,11.1585,11.414111565,11.414111565,95.22,37,18996.09,8599,21.1,12143.5,29.22,Simple (<=100),2018-01-15,,VP,VWE
VP/Z-CUSTOM-BLDR,EVERGREEN - COHO CHILL ROOMJ E,CLOSED,2019-12-19,1902659601,IN,2020-02-13,2020-02-13,2020-03-04,23876.9,3.415,3.625817005,3.625817005,91.76,134.53,21197.66,6985.29,29.26,16513.93,69.16,Simple (<=100),2020-03-03,10.7142857142857,VP,VWE
VP/Z-CUSTOM-BLDR,EVERGREEN - COHO SHOP,CLOSED,2019-12-19,1902658501,IN,2020-02-10,,2020-02-28,18362.03,3.748,3.80463809,3.80463809,44.6,90.5,10299.95,5328.26,29.02,10760.47,49.48,Simple (<=100),2020-02-28,10.1428571428571,VP,VWE
VP/Z-CUSTOM-BLDR,"EVERGREEN - MSLCAT BRIGHTON, C",CLOSED,2016-04-04,1600727801,STJ,,,2016-05-16,112104.63,45.187,46.213127615,46.213127615,85.2,138,16970.47,17281,15.42,11228.46,9.24,Simple (<=100),2016-05-13,,VP,VWE
VP/Z-CUSTOM-BLDR,"EVERGREEN - MSLCAT TOOELE, UT",CLOSED,2016-06-06,1601258401,STJ,2017-04-20,2017-04-13,2017-06-02,137713.98,47.0385,47.693368115,47.693368115,125.2,158.5,30376.9,22471.97,16.32,33108.06,22.44,Moderate (100-200),2017-05-05,,VP,VWE
VP/Z-CUSTOM-BLDR,EVERGREEN TOOL,CLOSED,2015-07-13,1501019001,IN,,,2015-08-28,111637.19,44.6775,45.97883519,45.97883519,256.8,258.2,47572.2,21240,19.03,25779.34,22.44,Complex (200-400),2015-08-27,,VP,VNO
VP/Z-CUSTOM-BLDR,EVERGREEN-WALLA WALLA E HATCHE,ENTERED,2019-12-31,1902718601,,,,,0,1.8005,0,0,35.09,29.5,0,1493.25,20.86,0,0,Simple (<=100),2030-01-01,522,VP,VWE
VP/Z-CUSTOM-BLDR,EVERGREEN-WALLA WALLA HATCHERY,ENTERED,2019-12-31,1902718101,IN,,,,0,48.0975,0,0,189.66,200.75,0,31130.23,18.82,0,0,Moderate (100-200),2030-01-01,522,VP,VWE
VP/Z-CUSTOM-BLDR,EVERGREEN-WALLA WALLA SHOP,ENTERED,2019-12-31,1902718301,STJ,2020-03-30,2020-03-30,,0,10.7965,0,0,197.99,169.5,0,12221.18,19.56,0,0,Moderate (100-200),2020-04-30,17.2857142857143,VP,VWE
VP/Z-CUSTOM-BLDR,EVERIST WTP UPDATED 6-9-14,CLOSED,2014-06-16,1401150501,STJ,,,2015-02-20,173010.49,37.9815,24.006880645,24.006880645,206.6,201.3,31593.97,12138.41,7.02,3312.62,1.87,Complex (200-400),2015-02-18,,VP,VWE
VP/Z-CUSTOM-BLDR,EVERRIS WAREHOUSE ADDITION,CLOSED,2015-07-06,1501147301,NC,2015-07-27,2015-07-29,2015-08-17,282552.45,132.514,129.28461411,129.28461411,123,127.5,23415.6,77572.24,27.45,81892.92,28.98,Moderate (100-200),2015-08-14,,VP,VSO
VP/Z-CUSTOM-BLDR,EVOLUTION ROCK + FITNESS INDOO,CLOSED,2016-01-19,1600093001,STJ,,2016-03-01,2016-05-04,289528.95,133.853,123.86726635,123.86726635,328.7,313.35,60865.74,31438,10.86,16419.32,5.36,Complex (200-400),2016-04-25,,VP,VWE
VP/Z-CUSTOM-BLDR,EVOLVE,CLOSED,2015-10-12,1501815401,AR,,,2015-11-23,73857,31.3785,31.469333285,31.469333285,67.4,94.75,13379.68,17154,23.23,16638.58,21.06,Simple (<=100),2015-11-19,,VP,VSO
VP/Z-CUSTOM-BLDR,EW BROWN ABS,CLOSED,2018-12-12,1804707801,MXC,,,2019-02-12,13522.67,2.092,2.25294019,2.25294019,47,53,10775.01,4191.59,30.99,4032.87,26.91,Simple (<=100),2019-02-11,8.71428571428571,VP,VNO
VP/Z-CUSTOM-BLDR,EW BROWN PWS,CLOSED,2018-12-12,1804708501,MXC,,,2019-02-07,29181.75,4.4715,4.89094699,4.89094699,61.6,56,14235.99,7765.43,26.61,9321.35,31.94,Simple (<=100),2019-02-07,8.14285714285714,VP,VNO
VP/Z-CUSTOM-BLDR,EW BROWN TDCPR,CLOSED,2018-12-12,1804709101,EVA,,,2019-02-12,20349.86,2.4095,2.539189675,2.539189675,87,61,19116.39,6691,32.88,9733.71,47.83,Simple (<=100),2019-02-14,9.14285714285714,VP,VNO
VP/Z-CUSTOM-BLDR,EXCALIBUR STABLES,CLOSED,2016-03-04,1600497101,CA,,,2016-03-30,1380,0,0,0,155.9,10,0,380,27.54,270,19.57,Moderate (100-200),,,VP,VWE
VP/Z-CUSTOM-BLDR,EXCELL FUELING SYSTEMS,CLOSED,2015-06-10,1501014101,IN,,2015-07-10,2015-08-05,98681.47,26.965,28.33136967,28.33136967,235,185.2,43533.75,20599.92,20.88,29950.92,28.84,Complex (200-400),2015-08-03,,VP,VSO
VP/Z-CUSTOM-BLDR,EXCELON - PECO - LOCK SUB-STAT,CLOSED,2016-11-18,1602659101,NC,2017-02-15,2017-02-15,2017-03-20,67575.77,18.0495,19.05096206,19.05096206,106.77,83,21302.77,13786.58,20.4,12922.55,18.64,Moderate (100-200),2017-03-16,,VP,VSO
VP/Z-CUSTOM-BLDR,EXCLUSIVE USE FINAL ORDER,CLOSED,2019-11-22,1902519301,NC,2020-01-10,2020-01-09,2020-03-04,607391.34,304.892,307.34830799,307.34830799,245.56,377.43,56725.17,77478.11,12.76,52635.39,8.35,Complex (200-400),2020-03-06,15,VP,VNO
VP/Z-CUSTOM-BLDR,EXIDE TECHNOLOGIES CHILLER PLA,CLOSED,2017-10-05,1702366701,STJ,2017-10-25,,2017-11-07,37655.73,6.9455,9.024949945,9.024949945,53.62,43,10696.19,10660.49,28.31,11064.26,28.6,Simple (<=100),2017-11-06,,VP,VWE
VP/Z-CUSTOM-BLDR,EXOTIC - REV2 - 05 24 18,CLOSED,2018-12-04,1804599801,MXC,,,2019-03-11,457619.32,184.7845,111.845728815,111.845728815,295.8,412,68340.79,105007,22.95,237828.52,49.13,Complex (200-400),2019-03-07,13.2857142857143,VP,VNO
VP/Z-CUSTOM-BLDR,EXTREME MACHINE,CLOSED,2014-11-10,1402169001,EVA,2014-12-15,2014-12-15,2014-12-22,42917.98,12.0105,16.348669435,16.348669435,56.7,51.5,6937.61,14983.21,34.91,13668.22,30.87,Simple (<=100),2014-12-22,,VP,VNO
VP/Z-CUSTOM-BLDR,EXXONMOBIL NAG CONTRACTORS OFF,CLOSED,2014-10-29,1401976001,AR,,,2015-05-21,81565.03,27.3885,28.544027035,28.544027035,303.6,319.75,40508.62,19574,24,5160.81,5.96,Complex (200-400),2015-05-20,,VP,VSO
VP/Z-CUSTOM-BLDR,EXXONMOBIL NAG PROJECT ASW,CLOSED,2013-12-11,1302074301,AR,,,2015-05-10,135884.72,62.2365,60.59004118,60.59004118,150.1,388.25,14907.99,19834.73,14.6,-4954.46,-3.34,Moderate (100-200),2015-05-04,,VP,VSO
VP/Z-CUSTOM-BLDR,EXXONMOBIL NAG SHIPPING & DISP,CLOSED,2014-10-29,1401976101,AR,,,2015-05-21,75347.41,23.7135,22.95542507,22.95542507,233.8,320.5,40714.24,18082,24,3581.31,4.46,Complex (200-400),2015-05-20,,VP,VSO
